"name","census_count"
"stubbs",20134
"starks",20130
"sizemore",20116
"epps",20112
"olivas",20106
"bergeron",20073
"roper",20065
"hightower",20065
"paige",20063
"urban",20058
"boucher",20050
"fontenot",20035
"washburn",20030
"farr",20011
"melvin",20008
"cullen",20000
"hu",19999
"mccollum",19990
"betts",19983
"coyle",19931
"trotter",19927
"wilhelm",19913
"blount",19878
"murdock",19873
"street",19866
"lockwood",19865
"hinson",19857
"rudolph",19854
"waiters",19853
"sepulveda",19851
"duvall",19844
"smiley",19829
"casas",19777
"doan",19760
"mcqueen",19760
"langston",19742
"sheffield",19738
"tackett",19737
"locklear",19716
"linares",19688
"polanco",19688
"marroquin",19661
"connors",19637
"trent",19630
"carmichael",19628
"toth",19606
"rushing",19604
"cody",19600
"gamboa",19577
"brewster",19564
"shipley",19563
"mena",19522
"prieto",19520
"gifford",19514
"oliva",19513
"layton",19504
"gaston",19502
"goodrich",19487
"prater",19484
"burger",19480
"toledo",19474
"lovett",19471
"gipson",19470
"arce",19464
"wiseman",19439
"dobson",19419
"ledbetter",19417
"arteaga",19410
"penn",19409
"jiang",19409
"whitman",19399
"burkett",19369
"koehler",19368
"christiansen",19340
"sheldon",19339
"pritchett",19334
"paulson",19331
"eddy",19321
"rock",19313
"roland",19311
"aranda",19298
"mccracken",19287
"hyatt",19280
"hanley",19240
"arriaga",19236
"engle",19226
"story",19218
"valentin",19211
"yost",19210
"langford",19208
"herndon",19183
"napier",19182
"lai",19157
"reeder",19155
"mcneill",19152
"levin",19144
"landers",19144
"mims",19139
"brand",19135
"delossantos",19131
"vallejo",19117
"lima",19109
"cronin",19078
"muhammad",19076
"fitch",19060
"gupta",19057
"oliveira",19055
"mccain",19032
"medeiros",19031
"kraus",19028
"stacy",19010
"pettit",19004
"bateman",19001
"pulido",18942
"roche",18940
"tobin",18932
"zaragoza",18908
"isaac",18903
"spaulding",18902
"keys",18899
"sylvester",18896
"nowak",18891
"weir",18881
"darling",18879
"barrientos",18877
"ogden",18860
"mcclendon",18857
"araujo",18856
"sumner",18838
"saavedra",18834
"gillis",18834
"landis",18826
"caudill",18822
"jacobsen",18820
"overton",18820
"diehl",18815
"alarcon",18805
"hedrick",18804
"toney",18787
"cheung",18765
"darby",18757
"thorne",18738
"mansfield",18725
"kyle",18721
"dietz",18720
"smallwood",18717
"adair",18708
"gold",18698
"laird",18696
"lacey",18691
"christie",18681
"pack",18678
"vidal",18677
"kiser",18674
"peoples",18672
"waite",18664
"beyer",18641
"desai",18638
"banuelos",18636
"spangler",18622
"mondragon",18620
"fair",18609
"rizzo",18605
"sands",18584
"queen",18557
"ledford",18532
"allred",18526
"bledsoe",18510
"rhoades",18508
"ricks",18506
"spicer",18501
"ordonez",18498
"chavarria",18492
"bryson",18486
"hutton",18479
"dobbs",18476
"lay",18468
"abel",18464
"keen",18459
"woody",18434
"luke",18425
"mchugh",18422
"negron",18413
"cope",18410
"triplett",18408
"hathaway",18401
"salcedo",18387
"presley",18384
"ernst",18361
"haywood",18360
"putnam",18340
"najera",18340
"stapleton",18332
"batista",18323
"wilkes",18314
"lopes",18310
"richey",18296
"oh",18285
"keyes",18252
"dill",18215
"humphries",18201
"youngblood",18197
"capps",18194
"cates",18190
"covarrubias",18189
"addison",18169
"ha",18156
"mcrae",18156
"cao",18138
"dickens",18123
"judd",18110
"barbosa",18106
"hawley",18100
"rahman",18097
"crenshaw",18096
"lackey",18082
"varner",18081
"staley",18080
"kowalski",18077
"kincaid",18075
"moya",18071
"vogt",18061
"kimble",18040
"barraza",18030
"hay",18029
"platt",18022
"fernandes",18018
"abreu",17998
"doty",17965
"crum",17944
"yi",17934
"corley",17931
"flaherty",17926
"drummond",17922
"bernstein",17916
"darnell",17915
"hwang",17900
"fong",17889
"mccord",17875
"akins",17868
"bergman",17846
"delong",17844
"moreland",17832
"lorenzo",17825
"longoria",17818
"pelletier",17808
"sneed",17804
"skaggs",17778
"alcala",17758
"munson",17745
"eason",17714
"keene",17711
"paris",17707
"shearer",17707
"cerda",17703
"lo",17687
"marcus",17671
"crain",17650
"cagle",17647
"bauman",17641
"friend",17635
"crespo",17629
"calvert",17619
"corcoran",17607
"cornejo",17591
"omalley",17588
"albrecht",17581
"mallory",17578
"cavanaugh",17577
"jaimes",17573
"culver",17566
"hope",17562
"begay",17553
"argueta",17540
"granger",17539
"grover",17534
"michaels",17528
"champion",17527
"whittington",17517
"aldrich",17509
"heredia",17506
"denny",17503
"fagan",17501
"waldron",17501
"oakes",17499
"hanks",17498
"grossman",17484
"neumann",17484
"ashby",17482
"vernon",17480
"crowell",17467
"blum",17458
"jeffers",17455
"mccormack",17449
"mai",17445
"dumas",17442
"kenny",17429
"ceja",17423
"okeefe",17414
"shultz",17395
"cormier",17377
"bain",17371
"madsen",17364
"cavazos",17361
"burrows",17355
"busch",17354
"burroughs",17336
"schuster",17325
"bagley",17324
"montero",17314
"stringer",17300
"whitt",17293
"stallings",17269
"eckert",17269
"mcgovern",17257
"boykin",17255
"saldivar",17250
"woodson",17242
"oakley",17238
"currie",17234
"whittaker",17234
"huddleston",17231
"hoff",17223
"staples",17217
"mireles",17186
"mohr",17180
"ambrose",17178
"bellamy",17167
"mclain",17152
"greco",17150
"zimmer",17146
"moseley",17130
"quigley",17121
"atwood",17112
"brunson",17099
"coon",17097
"mott",17092
"zambrano",17092
"dinh",17081
"hirsch",17072
"keating",17060
"chow",17059
"dutton",17057
"ferrer",17057
"flood",17053
"hooks",17053
"read",17048
"hobson",17043
"bustos",17040
"benedict",17036
"vandyke",17030
"troyer",16981
"ham",16980
"prescott",16975
"shaver",16972
"hoffmann",16966
"lunsford",16962
"grayson",16946
"finney",16939
"bueno",16936
"cottrell",16930
"whitlock",16927
"bello",16915
"frias",16911
"knutson",16910
"hussain",16909
"hsu",16907
"comer",16893
"hawk",16884
"hamlin",16871
"ransom",16871
"schwab",16870
"gauthier",16852
"haskins",16842
"stovall",16827
"rooney",16823
"coe",16819
"corral",16808
"barrow",16801
"torrez",16795
"dupree",16794
"eastman",16791
"crandall",16781
"nunn",16769
"light",16769
"almeida",16760
"hawthorne",16758
"pendleton",16751
"naylor",16745
"gerber",16732
"schrader",16727
"burnette",16717
"maguire",16713
"doran",16704
"calloway",16689
"bartley",16689
"kohler",16686
"purvis",16686
"acuna",16683
"ulrich",16668
"chau",16667
"german",16661
"schulte",16658
"conroy",16651
"hooker",16646
"thayer",16625
"gage",16614
"nevarez",16607
"jansen",16596
"alaniz",16596
"mcnair",16595
"honeycutt",16587
"baer",16587
"rosenthal",16583
"pickens",16577
"balderas",16576
"giordano",16569
"pappas",16559
"henning",16557
"malloy",16546
"schilling",16546
"duff",16536
"carrera",16533
"burkhart",16526
"adamson",16515
"arnett",16499
"reagan",16491
"anguiano",16479
"lincoln",16477
"tamayo",16474
"perdue",16464
"easley",16459
"hogue",16457
"orourke",16457
"rincon",16455
"abernathy",16450
"altman",16448
"huston",16435
"foote",16425
"ennis",16419
"whiting",16418
"chadwick",16415
"adler",16412
"barney",16404
"ontiveros",16382
"ring",16381
"rider",16352
"joiner",16349
"goldsmith",16346
"baum",16334
"ruffin",16324
"laughlin",16323
"rader",16320
"baron",16308
"trimble",16306
"hare",16304
"russ",16300
"ahmad",16291
"parr",16286
"montanez",16281
"aaron",16276
"clinton",16263
"woodall",16260
"marcum",16246
"dowling",16238
"stoner",16204
"mattson",16203
"means",16203
"london",16195
"adame",16193
"bynum",16166
"farias",16153
"brannon",16136
"cazares",16134
"brenner",16114
"ladd",16112
"willoughby",16111
"kinsey",16102
"dozier",16091
"hairston",16090
"holguin",16090
"shook",16070
"faust",16066
"deluca",16066
"lyles",16062
"dias",16044
"felton",16044
"mcnally",16039
"schreiber",16034
"earl",16027
"berman",16025
"schaeffer",16024
"cheek",16020
"fenton",16017
"sams",16014
"saylor",16010
"robledo",16001
"espino",15997
"hauser",15981
"cleary",15980
"nugent",15977
"boudreaux",15976
"nickerson",15970
"sorenson",15962
"rowell",15952
"coats",15943
"yoon",15936
"mast",15932
"espinal",15924
"ibrahim",15915
"dietrich",15904
"bruner",15898
"valdivia",15895
"jernigan",15889
"schwarz",15884
"gale",15866
"chapa",15865
"prather",15860
"seals",15858
"wetzel",15849
"mock",15847
"parham",15846
"stjohn",15843
"hutson",15835
"aponte",15828
"jolly",15827
"stauffer",15821
"goodson",15820
"boston",15814
"scruggs",15808
"stoltzfus",15786
"giron",15786
"mccloud",15783
"titus",15780
"burnham",15775
"grubbs",15773
"redding",15767
"tilley",15758
"royal",15755
"busby",15754
"hillman",15738
"cornett",15733
"burr",15703
"luu",15702
"mosher",15672
"coley",15671
"hayward",15665
"naranjo",15658
"henriquez",15657
"skelton",15624
"cutler",15621
"vergara",15618
"mcgregor",15614
"kerns",15614
"goddard",15599
"lombardo",15598
"brunner",15593
"rowley",15588
"shipman",15581
"corey",15569
"craven",15567
"talbot",15562
"anders",15554
"reaves",15550
"hough",15549
"iverson",15539
"monahan",15533
"beavers",15531
"julian",15520
"ceballos",15515
"leary",15505
"burk",15500
"borden",15500
"nagy",15497
"chatman",15473
"dow",15472
"carlos",15462
"antonio",15461
"mckinnon",15450
"tabor",15445
"tinsley",15442
"driver",15442
"dawkins",15431
"sauer",15430
"elizondo",15419
"vann",15416
"wray",15405
"trinh",15392
"ruff",15383
"sousa",15377
"mahan",15375
"leone",15364
"he",15363
"bartholomew",15339
"hinds",15337
"call",15324
"dowell",15320
"kellogg",15317
"horvath",15302
"whitmore",15296
"bianco",15278
"jack",15256
"pantoja",15249
"negrete",15245
"hearn",15234
"thurston",15234
"watt",15211
"roque",15203
"pyle",15180
"kitchen",15170
"guillory",15161
"chong",15146
"lemon",15140
"kearns",15136
"mohammed",15132
"purdy",15126
"lentz",15126
"falcon",15125
"flint",15123
"delgadillo",15123
"wagoner",15118
"fajardo",15100
"briones",15098
"conn",15089
"her",15089
"armenta",15078
"dobbins",15076
"chester",15066
"banda",15055
"urbina",15055
"mattingly",15050
"beckman",15045
"solorzano",15045
"ruth",15012
"starkey",15004
"lind",14990
"waggoner",14983
"gannon",14981
"meek",14970
"puente",14966
"bail",14957
"isaacs",14951
"brower",14950
"yazzie",14949
"strange",14948
"boles",14946
"mares",14931
"wilburn",14928
"malik",14925
"priest",14915
"michaud",14910
"tejada",14903
"irving",14896
"farrar",14892
"power",14890
"gentile",14873
"dent",14873
"douglass",14862
"lundy",14850
"fay",14849
"beebe",14847
"chavis",14844
"rea",14819
"griffiths",14805
"ireland",14800
"marion",14777
"lira",14758
"schuler",14745
"unger",14738
"mojica",14737
"rudd",14732
"demarco",14731
"hummel",14715
"almanza",14708
"merchant",14692
"monroy",14673
"grubb",14673
"harman",14658
"durbin",14650
"gaytan",14647
"baumann",14644
"salter",14641
"silverman",14636
"meehan",14630
"dennison",14629
"knott",14622
"perales",14593
"francois",14593
"mulligan",14590
"stclair",14590
"bliss",14588
"wakefield",14587
"kahn",14584
"barth",14579
"parnell",14560
"dove",14560
"noriega",14559
"cloud",14555
"stearns",14554
"nagel",14545
"weldon",14538
"handy",14537
"lorenz",14528
"crook",14526
"loomis",14518
"laws",14511
"salmon",14511
"centeno",14510
"roark",14509
"hostetler",14505
"herrington",14498
"higginbotham",14489
"carnes",14487
"tobias",14482
"soria",14477
"limon",14472
"diggs",14467
"parish",14466
"luong",14464
"resendiz",14457
"kelsey",14456
"echols",14456
"worthington",14452
"barbour",14451
"coles",14449
"fournier",14449
"starnes",14442
"randle",14437
"reardon",14435
"coughlin",14434
"vick",14421
"jacques",14417
"heim",14414
"staton",14413
"garay",14393
"lawler",14387
"bowser",14383
"harms",14377
"fierro",14371
"pederson",14370
"collazo",14369
"mcmahan",14368
"hershberger",14357
"linton",14354
"ogle",14354
"mehta",14342
"mayberry",14326
"barger",14324
"alley",14323
"oswald",14322
"stoddard",14317
"mcdonnell",14309
"shelley",14300
"newcomb",14292
"blackman",14278
"augustine",14268
"mark",14265
"creech",14264
"stump",14257
"chance",14256
"tejeda",14240
"clemens",14231
"baughman",14230
"ryder",14228
"lombardi",14227
"weiner",14208
"mota",14182
"villasenor",14180
"breen",14170
"gant",14167
"kong",14165
"way",14157
"kaminski",14152
"vanhorn",14151
"lockett",14140
"elam",14138
"maier",14135
"gruber",14131
"angeles",14128
"trahan",14114
"irizarry",14114
"rapp",14107
"foss",14094
"mcclelland",14092
"kilpatrick",14087
"daigle",14084
"burdick",14081
"weathers",14073
"gavin",14061
"winslow",14056
"whitten",14054
"deaton",14052
"seay",14046
"squires",14045
"estep",14037
"arndt",14031
"satterfield",14023
"early",14014
"moua",14013
"heck",13995
"fairchild",13993
"rowan",13993
"ouellette",13984
"beam",13972
"high",13961
"sebastian",13934
"donohue",13919
"moeller",13915
"luther",13906
"lofton",13900
"kruger",13898
"myles",13898
"humphreys",13895
"renner",13889
"alves",13882
"forrester",13878
"coy",13875
"dykes",13874
"branham",13872
"grier",13868
"pfeiffer",13851
"whipple",13850
"thibodeaux",13850
"strauss",13840
"braswell",13838
"heaton",13834
"linder",13830
"hills",13829
"hamby",13823
"callaway",13819
"ellsworth",13813
"mathew",13808
"lovelace",13787
"valles",13777
"weller",13774
"upton",13769
"andrew",13764
"estrella",13758
"tharp",13757
"parrott",13753
"christy",13750
"singletary",13749
"mateo",13746
"gunderson",13742
"coburn",13741
"minton",13737
"duenas",13736
"mackenzie",13733
"briscoe",13728
"lawton",13713
"sarmiento",13710
"brinkley",13695
"keener",13687
"askew",13683
"storey",13669
"ferrara",13669
"chastain",13655
"harp",13646
"manzo",13635
"sherrill",13631
"medley",13630
"hacker",13625
"bonds",13620
"pruett",13618
"mccartney",13615
"hitchcock",13608
"tierney",13608
"braden",13603
"devries",13600
"crouse",13598
"dowd",13590
"suggs",13585
"pickering",13582
"adam",13574
"cheney",13573
"mesa",13566
"yancey",13566
"morrissey",13564
"weinstein",13563
"jarrell",13562
"rector",13559
"loyd",13547
"solorio",13537
"garvin",13536
"jaime",13532
"stamper",13528
"ivy",13524
"edmondson",13524
"pool",13505
"bearden",13499
"roldan",13498
"hemphill",13495
"emmons",13493
"mcnulty",13483
"newberry",13482
"valerio",13482
"trinidad",13474
"dowdy",13468
"guajardo",13438
"hook",13437
"aparicio",13437
"scherer",13421
"darden",13414
"joy",13413
"tirado",13410
"robb",13402
"templeton",13396
"rinehart",13392
"goetz",13390
"rhoads",13389
"bock",13382
"slack",13377
"carrier",13377
"william",13373
"asher",13371
"shell",13369
"layne",13367
"gilliland",13351
"alba",13347
"shank",13343
"traylor",13341
"holm",13341
"tam",13327
"bales",13326
"bourgeois",13325
"carrington",13320
"jasso",13318
"ko",13312
"stockton",13306
"graf",13301
"noonan",13286
"spear",13284
"pressley",13281
"felder",13257
"jameson",13255
"wahl",13253
"archuleta",13248
"nesbitt",13248
"seaman",13237
"myrick",13236
"kwon",13235
"byler",13230
"herrmann",13226
"yoo",13225
"vitale",13220
"loera",13218
"parson",13209
"marlow",13205
"jeter",13198
"tong",13196
"lyle",13192
"scales",13190
"segovia",13182
"burleson",13176
"chiu",13174
"witherspoon",13171
"barfield",13165
"fabian",13161
"bouchard",13154
"chun",13141
"markham",13137
"zeigler",13135
"ulloa",13133
"leavitt",13133
"ely",13130
"martino",13128
"lance",13122
"dubose",13120
"redd",13119
"pringle",13115
"padron",13114
"damico",13109
"condon",13109
"wiles",13105
"garibay",13088
"culp",13081
"santillan",13081
"westfall",13079
"willey",13067
"lassiter",13066
"willett",13065
"graff",13058
"bachman",13057
"barkley",13051
"blank",13050
"croft",13047
"baltazar",13045
"salisbury",13038
"easter",13036
"burden",13028
"redman",13028
"salvador",13021
"schell",13016
"devlin",13014
"woo",13003
"steen",12989
"leggett",12977
"girard",12975
"su",12973
"gann",12972
"lytle",12970
"nobles",12965
"bolin",12962
"fuchs",12958
"radford",12956
"foy",12952
"epstein",12952
"lipscomb",12948
"carreon",12941
"pease",12937
"regalado",12931
"oldham",12928
"belanger",12922
"alcantar",12919
"looney",12910
"kenyon",12891
"reich",12891
"epperson",12884
"aguayo",12876
"beaty",12869
"ricketts",12862
"cheatham",12852
"lusk",12847
"mabry",12846
"millard",12843
"shen",12839
"thrasher",12836
"danielson",12833
"ebert",12830
"tubbs",12828
"gilchrist",12825
"cardoza",12824
"andres",12821
"willingham",12818
"ragland",12816
"aiken",12812
"caron",12810
"snodgrass",12806
"gaffney",12805
"babb",12794
"denney",12792
"schofield",12790
"jauregui",12783
"main",12776
"tavares",12766
"barone",12758
"trout",12758
"rees",12754
"pedraza",12748
"crisp",12741
"gillette",12724
"stock",12722
"baggett",12717
"messina",12717
"killian",12717
"angulo",12714
"amato",12713
"wendt",12712
"parris",12710
"hammonds",12710
"steinberg",12709
"breaux",12705
"east",12684
"mcarthur",12683
"grey",12680
"wisniewski",12675
"pan",12664
"guardado",12656
"benavidez",12648
"garber",12640
"lazo",12640
"lerma",12639
"alcantara",12636
"houck",12634
"seitz",12630
"schubert",12629
"munguia",12615
"reddy",12614
"huntley",12614
"wing",12614
"adcock",12599
"slade",12599
"matlock",12599
"longo",12594
"orlando",12586
"hein",12586
"trammell",12582
"guinn",12577
"will",12575
"muse",12571
"clancy",12556
"caraballo",12546
"baugh",12543
"crawley",12523
"wheatley",12520
"linn",12508
"shockley",12504
"chisholm",12503
"dong",12466
"mccurdy",12463
"bertrand",12461
"spann",12457
"preciado",12455
"cooney",12455
"berrios",12451
"zelaya",12448
"jaeger",12436
"smalls",12435
"clevenger",12428
"durant",12428
"bollinger",12425
"armendariz",12423
"denson",12419
"mixon",12394
"geary",12382
"montiel",12376
"santamaria",12375
"mcafee",12371
"donald",12367
"foust",12366
"sisk",12365
"rockwell",12360
"ferraro",12355
"still",12354
"casper",12351
"cintron",12349
"overstreet",12342
"borges",12337
"concepcion",12332
"lemons",12322
"matson",12320
"brinson",12303
"shelby",12303
"ralston",12302
"altamirano",12296
"swann",12293
"alicea",12287
"broughton",12273
"oglesby",12271
"caceres",12269
"braxton",12268
"ashton",12263
"lomeli",12263
"begum",12255
"scarborough",12252
"dewey",12249
"alfonso",12246
"duggan",12237
"nadeau",12236
"churchill",12235
"loya",12232
"ragsdale",12227
"mace",12222
"brubaker",12218
"riggins",12218
"curley",12211
"graber",12204
"mccrary",12204
"farnsworth",12203
"herrick",12202
"oates",12202
"nunes",12191
"harley",12186
"robert",12181
"talbert",12181
"hopson",12180
