"name","census_count"
"jenell",1983
"julienne",1321
"katherin",1320
"lynna",1000
"mardell",477
"mariana",4600
"midge",446
"minda",982
"miranda",36229
"mozelle",270
"nance",323
"nova",1711
"renay",1585
"susette",873
"tamera",10732
"thalia",1789
"tressie",1069
"vinnie",860
"vivienne",750
"carl",199970
"carolin",558
"chiquita",5294
"coreen",1837
"dawne",2218
"denyse",948
"devona",1852
"diedre",1522
"eda",630
"fawn",4535
"ileen",506
"jacquie",1005
"jaime",78352
"jeannetta",699
"jesse",194225
"jolynn",3027
"jone",333
"jovita",1489
"karma",1486
"kayleen",1908
"kaylene",1996
"kirsten",26508
"kit",2495
"latricia",4851
"launa",1108
"lupita",1874
"lynelle",1637
"margarite",506
"maricela",8149
"merrily",366
"neda",879
"rebbecca",1793
"renda",961
"shelba",487
"sherill",703
"sherlene",654
"sudie",295
"theressa",1152
"thresa",1264
"vanita",1209
"yolonda",3551
"arletha",832
"athena",8130
"brigid",3078
"bruce",248561
"celine",1768
"chere",1126
"conni",805
"davida",2719
"demetria",7623
"eilene",645
"era",535
"genell",625
"gregory",586214
"gretta",1350
"guillermina",1196
"honey",1529
"india",6701
"joane",556
"joel",148043
"joey",41150
"kandice",4461
"larue",952
"leroy",54715
"loma",319
"louis",121454
"lyda",531
"marline",675
"marnie",4904
"roger",231667
"selina",7992
"sharry",672
"tanna",1957
"teddy",16247
"theresia",941
"timothy",848836
"vernie",909
"annita",827
"cindi",6976
"clemmie",567
"darlyn",588
"diania",478
"donnette",985
"elenora",289
"estell",329
"eulalia",756
"eyvonne",457
"floy",255
"georgeanna",673
"gigi",3018
"jerlean",151
"jolie",3152
"joline",1137
"joslyn",2313
"juli",5684
"kimberlee",14247
"layne",4249
"letty",955
"maida",652
"mallory",18289
"mariam",2268
"mariellen",685
"maryrose",847
"meg",3328
"merita",561
"michel",9210
"mozella",336
"oleta",498
"page",2625
"paulina",2519
"rebeca",4494
"rosamond",307
"scherry",363
"sheran",263
"tami",37140
"teresia",974
"theola",318
"tommy",93268
"vallerie",590
"vallie",413
"yolande",802
"andria",6014
"annice",544
"ardell",1026
"arthur",146720
"carline",765
"chana",3993
"charlesetta",734
"darlena",1109
"dennise",1966
"donnalee",372
"douglas",395015
"edie",2703
"ethelyn",343
"evette",4443
"felicita",1023
"gennie",835
"glendora",775
"hortense",398
"janean",1267
"janeth",730
"jetta",557
"kristeen",1109
"lajuana",1397
"lanna",927
"lavonia",748
"liana",4119
"lorri",7919
"lucila",1175
"madlyn",399
"maralyn",254
"maretta",470
"mariette",503
"merrilyn",222
"monna",379
"nathalie",3836
"noelle",11236
"phylliss",235
"romelia",745
"tressa",3817
"trula",324
"verma",134
"amie",15993
"anthony",756652
"arma",199
"audry",1122
"candee",800
"carlyon",290
"celinda",804
"ceola",335
"christal",7258
"colene",733
"delana",2393
"delphia",716
"denese",1454
"denna",1836
"diantha",383
"donetta",1448
"donnis",588
"dru",1834
"emelda",507
"emelia",812
"felecia",9080
"jasmine",49497
"jere",2486
"jerlene",219
"juan",145353
"lanora",904
"lavera",590
"leana",1471
"linn",1288
"loree",2063
"lorita",892
"marlaine",228
"marylouise",520
"mayme",417
"mignon",1020
"mozell",366
"nadene",712
"olinda",348
"parthenia",377
"phillip",193877
"pilar",2424
"rayma",362
"remona",869
"shara",3951
"sharee",3073
"sherrye",538
"shirl",1311
"shirlie",192
"valda",673
"velinda",729
"albert",132462
"alita",970
"annell",185
"annis",317
"arlean",422
"blair",14728
"chaneta",29
"clarine",210
"conchita",684
"coralee",588
"dannette",1949
"deeann",2497
"devra",687
"earla",215
"felipa",598
"floretta",550
"jackqueline",1041
"jamesetta",425
"jerline",218
"kelley",44583
"lanetta",866
"lannie",1435
"lavonna",1112
"lawrence",191498
"lindell",1320
"linder",216
"madelaine",650
"madelene",727
"marcine",393
"marguerita",614
"marlee",1167
"maurita",504
"norman",73195
"nyoka",590
"pearly",293
"rande",508
"reita",363
"rinda",557
"rosellen",296
"sabina",2231
"sharlet",415
"sherrel",544
"susannah",3862
"terrell",19114
"thomasena",393
"valery",1485
"versie",370
"zita",729
"adelaida",1158
"arnette",648
"artis",2625
"bernie",4520
"bettylou",141
"blythe",1824
"bonni",1120
"burma",142
"cameron",48876
"carolynne",463
"charlotta",550
"dallas",19579
"darice",1186
"deberah",331
"delane",1121
"donette",952
"dorethea",446
"ellis",10215
"ermelinda",794
"ethelene",257
"fredricka",672
"gaynelle",406
"golda",560
"hanna",4591
"harold",127111
"jeffrey",848563
"joelle",6356
"joellyn",634
"judyth",240
"kandra",968
"karlyn",1077
"laine",1566
"lavenia",544
"lenita",857
"leone",346
"leonia",285
"liz",6483
"luci",1047
"lulu",506
"lutricia",586
"lyndell",1342
"lynetta",1247
"madie",189
"margaree",95
"marshall",34821
"maryetta",309
"maurice",60425
"melita",1182
"merna",346
"naoma",255
"norah",1069
"odette",938
"ossie",723
"pamla",663
"patrick",436789
"rayna",2744
"raynette",591
"rosana",1505
"rosiland",575
"sharri",1188
"shelagh",445
"sherrilyn",511
"tommye",345
"tona",1171
"verlinda",552
"vernia",237
"alease",364
"alesia",5704
"almeda",451
"altha",290
"annamae",296
"bella",992
"bonney",281
"brunilda",974
"cathe",198
"cathlene",696
"celesta",718
"christiane",1669
"cookie",441
"creola",223
"curtis",156220
"cynda",486
"danita",6892
"darcel",1319
"darlyne",335
"darrell",110441
"del",3065
"devorah",1240
"doreatha",438
"eveline",511
"fredericka",813
"genevia",361
"georgena",322
"glennie",293
"gwynn",530
"harlene",260
"ines",1492
"jacinta",2109
"jacquelynne",462
"jenna",45791
"jeralyn",692
"katheleen",601
"kathleene",203
"kerri",33032
"leesa",3703
"lezlie",1799
"loren",26652
"margurite",336
"maryanna",624
"monnie",467
"nadia",10192
"nelly",2317
"noella",472
"odell",4356
"odilia",509
"pearlean",194
"peg",439
"precious",5661
"rubie",481
"sandee",1326
"sharmon",434
"shella",873
"sheree",12615
"stacie",35340
"terrye",400
"tomi",1774
"wilhemina",458
"zena",2237
"aleda",290
"almeta",432
"annabell",631
"arden",2210
"ardyce",116
"arlys",206
"avon",734
"bianca",20325
"birtha",159
"candelaria",715
"carylon",365
"celina",5619
"charlena",1118
"clarise",447
"cleopatra",628
"darilyn",440
"dedra",3921
"dionne",8838
"elane",369
"fae",278
"freeda",304
"garnett",1373
"gerianne",496
"harrietta",143
"jade",12728
"janita",1166
"janith",180
"jenette",1288
"jerelyn",434
"jesusita",599
"jolinda",809
"joretta",329
"jose",240250
"kandi",5008
"keith",339410
"leandra",2997
"lesli",3338
"lin",998
"linna",286
"lorrine",398
"lorry",1052
"lynnda",411
"lynnea",785
"mahala",411
"malissa",6307
"melda",309
"melonie",4220
"mia",15522
"nana",793
"nereida",2421
"oretha",319
"orpha",332
"patsey",144
"paulene",440
"racheal",6305
"rosilyn",375
"saralee",227
"sharlotte",523
"sherley",418
"shirly",388
"sonjia",841
"sulema",898
"suzzanne",571
"terre",803
"tobi",2235
"tony",175625
"tracie",31159
"veola",213
"wylene",315
"wynne",790
"zana",548
"alean",163
"allen",131610
"annett",700
"arleta",268
"beverlyn",382
"bonna",265
"bonnita",419
"candance",1895
"caprice",2112
"chandra",15372
"christiana",3173
"cinderella",319
"coralie",429
"cozette",568
"darnella",549
"deboraha",353
"delena",1259
"delta",1153
"diannia",333
"duane",66300
"elaina",4760
"elenor",266
"emmy",1340
"enriqueta",577
"ernest",96121
"evalyn",477
"evelena",239
"filomena",871
"gertha",208
"gwendolynn",555
"hollace",128
"izetta",278
"jacklynn",724
"jacquetta",1237
"jaynie",462
"jena",7697
"joannie",1235
"jodell",676
"julee",2147
"julieann",1835
"keitha",1003
"kerrie",7874
"konnie",861
"lanelle",571
"larraine",529
"laural",721
"laurinda",1117
"leonard",99682
"lethia",290
"lisabeth",1065
"louetta",282
"loy",1263
"luba",265
"marcelene",239
"margarete",507
"marry",572
"maud",253
"maurene",212
"melvia",328
"meridith",1979
"michelina",448
"mira",1555
"netta",257
"ozella",283
"pia",1593
"rheta",233
"rickey",52920
"rozanna",331
"sandria",385
"sharie",1597
"shawnee",2161
"sheralyn",446
"sheril",616
"sunday",1385
"suzi",979
"teddi",1090
"terresa",1445
"thyra",364
"tilda",356
"tiny",526
"tyra",5467
"verline",218
"vernelle",218
"vernette",541
"wayne",184153
"wendolyn",923
"willetta",582
"allean",170
"aloma",247
"andrew",613004
"angelique",12927
"annalee",980
"ardyth",128
"arlyne",135
"audra",15885
"augustina",654
"barbie",3110
"bebe",295
"blondie",171
"bonne",183
"brenna",7240
"bunnie",443
"candie",2641
"carman",2024
"carola",465
"charlsie",494
"charlyne",371
"dagmar",410
"dann",1859
"darby",3719
"darlean",587
"debbi",2869
"dennie",2208
"dorita",512
"dyan",1637
"earlie",651
"earnest",17172
"eldora",342
"elin",522
"erminia",385
"eudora",312
"everlena",119
"fabian",10170
"france",527
"genoveva",863
"gillian",4967
"gladis",581
"glee",195
"gracia",463
"harry",86236
"jacolyn",240
"jamey",7916
"jeanelle",1049
"jeanmarie",1944
"jinx",89
"johnsie",167
"jon",122511
"ladene",75
"laveta",443
"linnette",846
"loleta",395
"louie",9435
"malvina",162
"maralee",457
"marceline",441
"marlyne",116
"marlynn",418
"martie",931
"martine",2055
"marvine",104
"maryhelen",509
"maybelle",232
"meribeth",373
"merline",231
"micky",2367
"monta",581
"nilsa",1569
"patience",2297
"princella",288
"rea",608
"renata",3920
"roselle",614
"rozella",345
"russell",188048
"sallye",261
"samuel",231851
"shelva",242
"sundra",467
"synthia",1484
"tanis",688
"tawana",6203
"teddie",1033
"teretha",417
"thersa",807
"tonja",6763
"valeri",1349
"velvet",2519
"vena",617
"verdie",218
"verlie",194
"wendelin",346
"zulema",1357
"alaine",781
"alexia",3749
"alfreida",239
"alvera",265
"alvin",54939
"archie",13025
"arie",1050
"avery",10141
"barb",3646
"becki",2352
"bobbette",451
"carlin",1646
"charisse",4523
"charlet",363
"clarence",66176
"clarene",112
"claretta",273
"claudie",745
"corrinne",771
"curley",1034
"cyndi",3056
"delene",507
"devora",856
"dorthey",219
"dyane",295
"earl",72912
"elana",3502
"elinda",207
"ellin",134
"elona",360
"elvie",325
"elvina",403
"emogene",194
"enedelia",504
"erline",198
"eugene",106178
"fatima",5132
"francena",211
"gaila",405
"garnette",167
"gayl",360
"genelle",795
"glennda",393
"hilma",106
"hinda",281
"jacquelene",724
"jacqulin",406
"jerilynn",660
"joelene",712
"johna",1749
"jolyn",1433
"jonelle",2161
"jonette",991
"jonni",836
"jorja",312
"kathyleen",308
"katina",10124
"ladona",490
"landa",503
"lara",17919
"laree",767
"leanora",472
"livia",1057
"lory",2045
"luberta",112
"maple",285
"mardi",701
"margrett",200
"marye",315
"maryland",362
"maybell",129
"micheal",118732
"nancey",316
"neila",370
"nevada",814
"odelia",480
"oneida",781
"raeann",1993
"rina",2032
"samella",221
"sammy",22019
"sharrie",626
"shelli",6714
"sherra",721
"sherral",139
"stephania",1053
"tamar",3341
"tessa",11277
"thressa",392
"tiffany",246565
"treasa",1485
"troy",146289
"vana",278
"vernon",48452
"viva",474
"wava",170
"yvonna",598
"zula",143
"adina",2898
"alena",2972
"alisa",23719
"alissa",15300
"alverta",177
"alyse",2912
"anise",430
"antonina",879
"ardelia",291
"aretta",261
"argie",178
"armandina",450
"awilda",1590
"barrie",1864
"bea",372
"beaulah",105
"birdia",48
"brynn",2558
"bulah",81
"carita",657
"carlean",221
"carlota",504
"carolene",285
"casey",107708
"chari",1012
"charlaine",155
"charlee",883
"charletta",873
"charmayne",916
"charyl",602
"cherylene",224
"chyrel",206
"classie",322
"clyde",34631
"coletta",629
"corrie",5728
"daisey",562
"damaris",4082
"danny",199140
"darcie",4527
"dea",1038
"deedra",1841
"delbra",319
"delpha",172
"devonna",1034
"don",65838
"dorie",1312
"edda",213
"evelyne",431
"fara",722
"fayetta",330
"ferne",202
"flo",209
"florance",248
"forestine",85
"gala",918
"genette",340
"ginette",724
"glen",63307
"glenice",202
"gwyneth",738
"heide",1855
"helga",813
"henri",1502
"hildred",120
"honora",313
"ilean",180
"irish",895
"janina",1551
"jannet",999
"jannett",578
"jearline",99
"jenelle",4089
"jerre",490
"jilda",161
"junita",494
"kae",369
"katha",243
"lafonda",671
"lavona",420
"lavone",449
"lera",374
"libbie",442
"lilla",362
"lilli",570
"lisette",4916
"lyndal",246
"madolyn",220
"magalene",83
"mardelle",113
"margretta",254
"margy",282
"mariah",6646
"maritza",10164
"marykay",773
"mayola",154
"mitzie",1158
"monette",884
"monte",14942
"nadean",401
"neomi",582
"nicholette",648
"nicolina",381
"patrecia",224
"petrina",1517
"reginia",981
"reina",2929
"renetta",1161
"rosalina",1297
"rosaria",771
"rosaura",1390
"scottie",9228
"shaun",54610
"starlet",736
"taffy",802
"tempie",315
"vincenza",678
"voncille",150
"wilhelmena",95
"alayne",603
"alejandra",9777
"aletta",331
"allegra",1496
"ammie",1176
"arlis",617
"arna",168
"arva",98
"ashley",433198
"astrid",1520
"aviva",1102
"azalia",469
"barry",130475
"belvia",135
"berneice",157
"bernette",365
"bertina",711
"bess",988
"brendia",118
"bridgett",10238
"bridgette",16054
"burnice",371
"carlos",123196
"cecille",219
"celestina",887
"charlott",248
"consuella",568
"cory",90324
"criselda",1356
"daina",1834
"danelle",5745
"dani",3388
"danya",1258
"deane",1530
"debborah",599
"deetta",534
"delila",801
"deloria",218
"delsie",231
"dimple",425
"domenica",1125
"donalda",204
"donnamarie",956
"donnetta",1217
"donnita",736
"dorla",232
"electa",210
"enola",588
"fairy",190
"felicitas",565
"gael",270
"genia",1233
"genora",160
"greer",904
"idalia",1336
"illa",165
"isela",2060
"jack",134902
"jenni",4061
"jodene",863
"jolaine",208
"julaine",409
"katheryne",608
"kathren",536
"kathye",252
"kittie",496
"lala",239
"laretta",276
"laveda",439
"leonie",273
"lilian",1841
"lorina",941
"lorrain",277
"lovella",336
"lyle",19512
"macie",781
"mahalia",446
"marcelline",189
"marice",803
"marinda",1057
"marlis",309
"marquetta",1615
"marrianne",231
"marshia",201
"marvella",540
"marvin",90964
"merlyn",808
"missy",5139
"montie",1001
"nelia",420
"noma",196
"otelia",160
"pama",151
"peggi",579
"rachell",2221
"ralph",118506
"rayetta",415
"reggie",7952
"renna",556
"reyna",3430
"rikki",3998
"robertha",133
"rogene",190
"rox",309
"rubbie",98
"ruben",55611
"ruthe",136
"seena",206
"shanon",5773
"sherran",101
"shirlean",221
"su",392
"suella",145
"tawny",2993
"tereasa",1333
"theodosia",298
"valeta",210
"vangie",409
"vanna",734
"verdia",74
"viveca",353
"wende",1307
"whitney",61380
"willean",58
"willena",325
"willodean",55
"windy",4549
"albertine",238
"aquilla",496
"arliss",246
"arlyn",1200
"arvilla",141
"bethann",2492
"betti",388
"burnetta",228
"candise",968
"carolanne",538
"cassaundra",1482
"ceil",191
"cleaster",49
"clelia",146
"clementina",415
"clorinda",453
"clover",458
"clyda",55
"cyd",522
"daleen",194
"darlynn",388
"davina",4258
"debi",3742
"delcie",135
"devera",282
"dodie",1185
"dorise",205
"dorotha",255
"dorothey",139
"druscilla",143
"earma",105
"edra",265
"elberta",148
"equilla",218
"estrella",1375
"ethyl",93
"evelynn",486
"floyd",38764
"fred",75637
"fredrica",459
"geraldene",115
"gerardine",107
"grayce",228
"griselda",5033
"illona",122
"irine",119
"jacklin",466
"jackquline",482
"jacquiline",549
"janella",1097
"jaqueline",3152
"jerolyn",297
"johnnye",102
"jossie",255
"jule",827
"juliane",1584
"kareen",1380
"karole",566
"kenda",1841
"lacy",13450
"lady",399
"lahoma",479
"lajuan",1180
"leon",53680
"lester",35540
"leverne",528
"lindalee",146
"lorayne",227
"lorean",228
"lorette",421
"lorin",3594
"lotus",187
"lovina",478
"lyndel",303
"lynnell",471
"mardeen",19
"margorie",236
"marieta",118
"merideth",1109
"michalene",323
"mikki",1664
"minna",449
"mirian",1210
"misty",78294
"modesta",499
"myla",940
"naida",453
"nathaniel",85456
"nelwyn",137
"nichola",787
"ocie",1024
"pandora",1711
"prescilla",496
"rainelle",59
"renell",592
"renne",565
"reola",105
"rheba",160
"richelle",6178
"rivka",1765
"rolande",62
"rosalin",369
"rosalynn",924
"roselee",260
"roselie",221
"rosena",334
"rossie",406
"rosslyn",287
"rozann",148
"rudene",73
"salli",528
"santina",935
"saralyn",635
"sharren",79
"sherleen",61
"stefani",4001
"terra",10740
"therisa",299
"tobie",1374
"tonette",1377
"toy",811
"twilla",646
"verena",440
"von",2837
"voncile",301
"vonzella",98
"wendee",762
"wendelyn",366
"willow",1152
"wynell",200
"zina",3455
"zoila",812
"adah",189
"aggie",257
"ailene",383
"alan",200301
"alfred",67446
"ara",1255
"ardelle",92
"arnell",956
"arnetha",242
"audie",2650
"audrea",1431
"blanchie",146
"bronwen",501
"bryna",655
"cathern",306
"charlett",140
"charlynn",560
"cherylann",914
"christella",419
"cindie",987
"claudean",68
"claudell",330
"clovia",78
"clydia",111
"danise",712
"darryl",74889
"deette",421
"deitra",907
"deyanne",20
"diedra",1640
"dione",2330
"donelle",1188
"dorenda",450
"doylene",110
"dulcie",480
"dusty",10855
"emmer",105
"fayette",321
"florentina",378
"forrest",15450
"francies",134
"gae",288
"genevie",320
"genny",1025
"georgana",141
"georgi",235
"geraldean",115
"gerldine",87
"glendia",149
"hassie",68
"haydee",1778
"jaclynn",1372
"jama",1341
"jene",1161
"jestine",317
"johanne",561
"josetta",381
"judee",250
"judieth",80
"karmen",2333
"karrie",8769
"kary",2625
"kathlynn",232
"kendall",23138
"latanya",9346
"laure",1492
"leitha",221
"lia",3927
"lorelle",453
"lovetta",438
"lucienne",249
"luellen",239
"luetta",233
"lurlene",114
"lurline",159
"macy",1674
"marcelina",1030
"marcey",1033
"marda",181
"maris",723
"marisela",6165
"marvene",112
"maryjean",566
"matilde",998
"melvenia",98
"merryl",182
"mirna",2342
"myriam",1227
"myrle",153
"natividad",1280
"necia",412
"nelma",89
"neomia",107
"nicky",6545
"ninette",566
"nira",168
"onalee",92
"onita",381
"onnie",290
"orlene",52
"otha",2010
"palmer",1344
"percilla",286
"phebe",599
"raina",3026
"rama",347
"regan",5227
"rella",183
"revonda",602
"ricarda",365
"rochell",1439
"rosalba",1783
"roxan",395
"roylene",179
"sabrina",69458
"selene",1639
"shana",24274
"sharene",491
"sheilla",357
"shellia",361
"sheryn",168
"shireen",821
"sonda",631
"stanley",110951
"steve",158572
"terrance",45245
"tish",755
"tisha",8366
"tonita",797
"valene",587
"valera",167
"verlee",42
"vertie",82
"virgil",17797
"waneta",319
"waynette",458
"wynette",644
"wyona",99
"youlanda",833
"zenaida",1238
"zoraida",1569
"aleen",293
"aloha",173
"alona",767
"america",1484
"anastacia",1322
"andre",72256
"angelene",922
"arlana",363
"arminda",670
"arrie",302
"arvella",264
"audelia",222
"audrie",659
"aura",1007
"avie",86
"belita",267
"berenice",1260
"bernard",59839
"bernestine",175
"blossom",481
"brandy",89906
"brendalyn",161
"brunetta",141
"burnett",507
"calla",535
"calvin",84553
"cammie",2386
"carlee",1549
"catarina",634
"charissa",3644
"cheryln",175
"chrys",184
"chrystine",199
"cinthia",2769
"clarisse",454
"clarita",441
"cleone",56
"cleotha",400
"cody",90701
"collene",632
"concha",217
"consuela",1429
"coretta",1870
"corlis",468
"craig",254960
"cristi",2930
"cyndia",264
"dala",220
"demaris",534
"demetra",2789
"deryl",1278
"dessa",511
"detra",1945
"dianah",356
"dierdre",956
"donelda",128
"donnia",258
"dorice",378
"dyanna",716
"edyth",216
"elmer",14760
"ema",408
"ermalinda",207
"eugena",843
"evaline",145
"faustina",403
"flonnie",47
"gardenia",430
"gatha",100
"gaylyn",253
"gean",249
"georgean",86
"gerda",138
"gerilyn",622
"ginnie",582
"girtha",28
"gwendlyn",333
"harvey",28702
"hilarie",647
"holley",2529
"howard",97618
"hulda",92
"inga",1824
"ivey",1323
"ivonne",2864
"jacky",3676
"janalee",692
"janifer",260
"jannelle",621
"jannine",598
"jannis",207
"janyth",17
"jayme",11750
"jeanett",585
"jennine",1108
"jerie",173
"johnice",146
"joice",155
"jory",1964
"juanice",174
"julian",33010
"kathreen",207
"keri",27384
"kolleen",858
"lanae",1208
"lavelle",1514
"leonore",380
"levern",1044
"lindia",289
"loreta",292
"mallie",304
"manuelita",283
"mariea",501
"marilu",1014
"marjie",297
"martin",151490
"marylu",372
"mathilda",338
"maudine",101
"medora",129
"meriam",251
"merril",178
"michaeleen",187
"michaelyn",361
"miki",1221
"mila",876
"myron",18434
"myrtie",107
"nellene",44
"nelta",55
"nelva",206
